Charge Code/APC Package,Description,Hospital Price,Revenue Code,CPT/HCPCS,NDC,Cash Price,,Blue Cross Commercial,Blue Cross Chip,Blue Cross Special Care,Blue Cross Community Blue,Blue Cross Federal,UPMC Commercial,UPMC For Life,UHC,United Healthcare Medicare,Cigna,Aetna Commercial,Aetna Medicare,,MIN,MAX
67130,BILAT CERV/THOR W/FLUORO SING,"3,194.00",510,64490,,"1,405.36",,"1,647.68",736.26,516.66,"1,544.82","1,647.68","1,437.30",738.09,"1,852.52",738.09,"1,453.27","1,815.70",752.85,,516.66,"1,852.52"
67146,BILAT LUMB/SACR W/FLUORO SING,"3,194.00",510,64493,,"1,405.36",,"1,647.68",736.26,516.66,"1,544.82","1,647.68","1,437.30",738.09,"1,852.52",738.09,"1,453.27","1,815.70",752.85,,516.66,"1,852.52"
67122,BILAT SACROILIAC JOINT INJ,"3,194.00",510,G0260,,"1,405.36",,"1,268.25",566.71,397.68,"1,189.08","1,268.25","1,437.30",568.12,"1,852.52",568.12,"1,453.27","1,397.58",579.48,,397.68,"1,852.52"
59801,MRI JOINT RT UPPER EXTREM ENHA,"3,203.00",610,73222,,"1,409.32",,"1,381.41",617.28,433.17,"1,295.17","1,381.41","1,231.63",618.81,"1,857.74",618.81,"1,457.37","1,522.27",631.19,,433.17,"1,857.74"
59802,MRI JOINT LT UPPER EXTREM ENHA,"3,203.00",610,73222,,"1,409.32",,"1,381.41",617.28,433.17,"1,295.17","1,381.41","1,231.63",618.81,"1,857.74",618.81,"1,457.37","1,522.27",631.19,,433.17,"1,857.74"
60898,MRI JOINT BI UPPER EXTREM ENHA,"3,203.00",610,73222,,"1,409.32",,"1,381.41",617.28,433.17,"1,295.17","1,381.41","1,231.63",618.81,"1,857.74",618.81,"1,457.37","1,522.27",631.19,,433.17,"1,857.74"
59793,MRI LOW EXTREM JOINT ENHANCE R,"3,203.00",610,73722,,"1,409.32",,"1,381.41",617.28,433.17,"1,295.17","1,381.41",994.5,618.81,"1,857.74",618.81,"1,457.37","1,522.27",631.19,,433.17,"1,857.74"
59794,MRI LOW EXTREM JOINT ENHANCE L,"3,203.00",610,73722,,"1,409.32",,"1,381.41",617.28,433.17,"1,295.17","1,381.41",994.5,618.81,"1,857.74",618.81,"1,457.37","1,522.27",631.19,,433.17,"1,857.74"
60902,MRI LOW EXTREM JOINT ENHANCE B,"3,203.00",610,73722,,"1,409.32",,"1,381.41",617.28,433.17,"1,295.17","1,381.41",994.5,618.81,"1,857.74",618.81,"1,457.37","1,522.27",631.19,,433.17,"1,857.74"
67725,HLA CLASS I TPING COMP HR,"3,210.00",300,81379,,"1,412.40",,748.69,334.55,234.77,701.95,748.69,"1,444.50",335.38,28,335.38,"1,460.55",825.03,342.09,,28,"1,460.55"
65345,KYPHON EXPRESS 1ST FRACTURE,"3,212.00",272,,,"1,413.28",, -   , -   , -   , -   , -   ,"1,445.40", -   ,"1,862.96", -   ,"1,461.46", -   , -   ,,"1,445.40","1,862.96"
65345,KYPHON EXPRESS 1ST FRACTURE,"3,212.00",272,,,"1,413.28",, -   , -   , -   , -   , -   ,"1,445.40", -   ,"1,862.96", -   ,"1,461.46", -   , -   ,,"1,445.40","1,862.96"
65353,KYPHON EXPRESS ADDITIONAL FX,"3,212.00",272,,,"1,413.28",, -   , -   , -   , -   , -   ,"1,445.40", -   ,"1,862.96", -   ,"1,461.46", -   , -   ,,"1,445.40","1,862.96"
65353,KYPHON EXPRESS ADDITIONAL FX,"3,212.00",272,,,"1,413.28",, -   , -   , -   , -   , -   ,"1,445.40", -   ,"1,862.96", -   ,"1,461.46", -   , -   ,,"1,445.40","1,862.96"
74609,MYELOGRAPHY 2 OR MORE REGIONS,"3,212.00",320,72270,,"1,413.28",,"1,381.41",617.28,433.17,"1,295.17","1,381.41",847.54,618.81,"1,862.96",618.81,"1,461.46","1,522.27",631.19,,433.17,"1,862.96"
64640,DREAMTOME WITH GUIDE WIRE,"3,215.00",272,C1769,,"1,414.60",, -   , -   , -   , -   , -   ,"1,446.75", -   ,"1,864.70", -   ,"1,462.83", -   , -   ,,"1,446.75","1,864.70"
59863,CATHETER ABLATION,"3,226.00",272,,,"1,419.44",, -   , -   , -   , -   , -   ,"1,451.70", -   ,"1,871.08", -   ,"1,467.83", -   , -   ,,"1,451.70","1,871.08"
67677,BRAIN METABOLIC PET,"3,230.00",404,78608,,"1,421.20",,"2,928.07","1,308.40",918.16,"2,745.28","2,928.07","3,670.07","1,311.65","1,873.40","1,311.65","1,469.65","3,226.66","1,337.88",,918.16,"3,670.07"
52607,INSERTION-INTRA-AORTIC BALLOON,"3,232.00",360,33967,,"1,422.08",, -   , -   , -   , -   , -   ,752.67, -   ,"1,874.56", -   ,"1,470.56", -   , -   ,,752.67,"1,874.56"
63403,MRI BREAST RT W & W/O CONTRAST,"3,244.00",610,C8905,,"1,427.36",,774.79,346.21,242.95,726.42,774.79,"1,459.80",347.07,"1,881.52",347.07,"1,476.02",853.79,354.01,,242.95,"1,881.52"
63411,MRI BREAST BILAT W&W/0 CONTRAS,"3,244.00",610,C8908,,"1,427.36",,774.79,346.21,242.95,726.42,774.79,"1,459.80",347.07,"1,881.52",347.07,"1,476.02",853.79,354.01,,242.95,"1,881.52"
66353,CT ABD AND PELVIS W/O & W CONT,"3,247.00",352,74178,,"1,428.68",,774.79,346.21,242.95,726.42,774.79,"1,461.15",347.07,"1,883.26",347.07,"1,477.39",853.79,354.01,,242.95,"1,883.26"
67102,CT UROGRAM,"3,247.00",352,74178,,"1,428.68",,774.79,346.21,242.95,726.42,774.79,"1,461.15",347.07,"1,883.26",347.07,"1,477.39",853.79,354.01,,242.95,"1,883.26"
66902,BX BREAST 1ST LESION STRTCTC,"3,256.00",361,19081,,"1,432.64",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,465.20","1,247.58","1,888.48","1,247.58","1,481.48","3,069.05","1,272.53",,873.31,"3,069.05"
66918,BX BREAST 1ST LESION US IMAG,"3,256.00",361,19083,,"1,432.64",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,465.20","1,247.58","1,888.48","1,247.58","1,481.48","3,069.05","1,272.53",,873.31,"3,069.05"
66934,BX BREAST 1ST LESION MRI,"3,256.00",361,19085,,"1,432.64",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,465.20","1,247.58","1,888.48","1,247.58","1,481.48","3,069.05","1,272.53",,873.31,"3,069.05"
67713,AMIONGRAFT AG10050F,"3,261.00",278,V2790,,"1,434.84",, -   , -   , -   , -   , -   ,"1,467.45", -   ,"1,891.38", -   ,"1,483.76", -   , -   ,,"1,467.45","1,891.38"
63442,UROLOGY MAJOR PROCEDURE,"3,287.00",360,,,"1,446.28",, -   , -   , -   , -   , -   ,"1,479.15", -   ,"1,906.46", -   ,"1,495.59", -   , -   ,,"1,479.15","1,906.46"
67523,PODIATRY MAJOR PROCEDURE,"3,287.00",360,,,"1,446.28",, -   , -   , -   , -   , -   ,"1,479.15", -   ,"1,906.46", -   ,"1,495.59", -   , -   ,,"1,479.15","1,906.46"
60959,STEREO BREAST BIOPSY KIT,"3,339.00",270,,,"1,469.16",, -   , -   , -   , -   , -   ,"1,502.55", -   ,"1,936.62", -   ,"1,519.25", -   , -   ,,"1,502.55","1,936.62"
60959,STEREO BREAST BIOPSY KIT,"3,339.00",270,,,"1,469.16",, -   , -   , -   , -   , -   ,"1,502.55", -   ,"1,936.62", -   ,"1,519.25", -   , -   ,,"1,502.55","1,936.62"
60959,STEREO BREAST BIOPSY KIT,"3,339.00",270,,,"1,469.16",, -   , -   , -   , -   , -   ,"1,502.55", -   ,"1,936.62", -   ,"1,519.25", -   , -   ,,"1,502.55","1,936.62"
59791,MRI LOW EXTREM JOINT COMBINED,"3,380.00",610,73723,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"2,022.11",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"2,022.11"
59791,MRI LOW EXTREM JOINT COMBINED,"3,380.00",610,73723,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"2,022.11",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"2,022.11"
59792,MRI LOW EXTREM JOINT COMBINED,"3,380.00",610,73723,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"2,022.11",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"2,022.11"
59792,MRI LOW EXTREM JOINT COMBINED,"3,380.00",610,73723,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"2,022.11",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"2,022.11"
59799,MRI UPPER EXTREM JOINT RT COMB,"3,380.00",610,73223,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"1,762.66",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"1,960.40"
59799,MRI UPPER EXTREM JOINT RT COMB,"3,380.00",610,73223,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"1,762.66",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"1,960.40"
59800,MRI UPPER EXTREM JOINT LT COMB,"3,380.00",610,73223,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"1,762.66",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"1,960.40"
59800,MRI UPPER EXTREM JOINT LT COMB,"3,380.00",610,73223,,"1,487.20",,774.79,346.21,242.95,726.42,774.79,"1,762.66",347.07,"1,960.40",347.07,"1,537.90",853.79,354.01,,242.95,"1,960.40"
64597,"WND PREP, CH/INF, TRK/ARM/LG","3,389.00",510,15002,,"1,491.16",,"3,292.60","1,471.29","1,032.46","3,087.05","3,292.60","1,525.05","1,474.94","1,965.62","1,474.94","1,542.00","3,628.35","1,504.44",,"1,032.46","3,628.35"
64597,"WND PREP, CH/INF, TRK/ARM/LG","3,389.00",510,15002,,"1,491.16",,"3,292.60","1,471.29","1,032.46","3,087.05","3,292.60","1,525.05","1,474.94","1,965.62","1,474.94","1,542.00","3,628.35","1,504.44",,"1,032.46","3,628.35"
66964,EPIDRM AUTOGRAFT TRNK/ARM/LEG,"3,389.00",510,15110,,"1,491.16",,"3,292.60","1,471.29","1,032.46","3,087.05","3,292.60","1,525.05","1,474.94","1,965.62","1,474.94","1,542.00","3,628.35","1,504.44",,"1,032.46","3,628.35"
65660,HIV 1 GENOTYPE DRUG RESIST,"3,393.00",306,87901,,"1,492.92",,574.72,256.81,180.22,538.84,574.72,"1,526.85",257.45,28,257.45,"1,543.82",633.33,262.6,,28,"1,543.82"
67042,MOLECULAR PATHOLOGY LEVEL 7,"3,467.00",319,81406,,"1,525.48",,631.49,282.18,198.02,592.07,631.49,"1,560.15",282.88,68,282.88,"1,577.49",695.88,288.54,,68,"1,577.49"
64659,PERCUTANEOUS PLACE GASTRO TUBE,"3,481.00",361,49440,,"1,531.64",,"3,160.02","1,412.04",990.89,"2,962.75","3,160.02","1,566.45","1,415.55","2,018.98","1,415.55","1,583.86","3,482.25","1,443.86",,990.89,"3,482.25"
64659,PERCUTANEOUS PLACE GASTRO TUBE,"3,481.00",361,49440,,"1,531.64",,"3,160.02","1,412.04",990.89,"2,962.75","3,160.02","1,566.45","1,415.55","2,018.98","1,415.55","1,583.86","3,482.25","1,443.86",,990.89,"3,482.25"
67897,CHANGE G-TUBE TO G-J PERC,"3,481.00",361,49446,,"1,531.64",,"3,160.02","1,412.04",990.89,"2,962.75","3,160.02","1,566.45","1,415.55","2,018.98","1,415.55","1,583.86","3,482.25","1,443.86",,990.89,"3,482.25"
64737,"BIOPSY, SOFT TISSUE PELVIS/HIP","3,492.00",361,27041,,"1,536.48",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,788.69","1,247.58","2,025.36","1,247.58","1,588.86","3,069.05","1,272.53",,873.31,"3,069.05"
64737,"BIOPSY, SOFT TISSUE PELVIS/HIP","3,492.00",361,27041,,"1,536.48",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,788.69","1,247.58","2,025.36","1,247.58","1,588.86","3,069.05","1,272.53",,873.31,"3,069.05"
64691,REPOSITION GASTRIC TUBE,"3,492.00",361,43761,,"1,536.48",,476.63,212.98,149.46,446.88,476.63,"1,788.21",213.51,"2,025.36",213.51,"1,588.86",525.23,217.78,,149.46,"2,025.36"
64691,REPOSITION GASTRIC TUBE,"3,492.00",361,43761,,"1,536.48",,476.63,212.98,149.46,446.88,476.63,"1,788.21",213.51,"2,025.36",213.51,"1,588.86",525.23,217.78,,149.46,"2,025.36"
64691,REPOSITION GASTRIC TUBE,"3,492.00",361,43761,,"1,536.48",,476.63,212.98,149.46,446.88,476.63,"1,788.21",213.51,"2,025.36",213.51,"1,588.86",525.23,217.78,,149.46,"2,025.36"
64641,"BIOPSY, BONE","3,492.00",361,20225,,"1,536.48",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,787.64","1,247.58","2,025.36","1,247.58","1,588.86","3,069.05","1,272.53",,873.31,"3,069.05"
64641,"BIOPSY, BONE","3,492.00",361,20225,,"1,536.48",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,787.64","1,247.58","2,025.36","1,247.58","1,588.86","3,069.05","1,272.53",,873.31,"3,069.05"
64641,"BIOPSY, BONE","3,492.00",361,20225,,"1,536.48",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,787.64","1,247.58","2,025.36","1,247.58","1,588.86","3,069.05","1,272.53",,873.31,"3,069.05"
64762,VENOUS CATH ORGAN BLOOD SAMPLE,"3,492.00",361,36500,,"1,536.48",, -   , -   , -   , -   , -   ,"1,787.30", -   ,"2,025.36", -   ,"1,588.86", -   , -   ,,"1,588.86","2,025.36"
64762,VENOUS CATH ORGAN BLOOD SAMPLE,"3,492.00",361,36500,,"1,536.48",, -   , -   , -   , -   , -   ,"1,787.30", -   ,"2,025.36", -   ,"1,588.86", -   , -   ,,"1,588.86","2,025.36"
61481,PERCUTANEOUS LYSIS OF EPI ADHE,"3,494.00",510,62263,,"1,537.36",,"1,647.68",736.26,516.66,"1,544.82","1,647.68","1,572.30",738.09,"2,026.52",738.09,"1,589.77","1,815.70",752.85,,516.66,"2,026.52"
61479,DESTRUCT/NEURO AGENT INTERCOST,"3,494.00",510,64620,,"1,537.36",,"1,647.68",736.26,516.66,"1,544.82","1,647.68","1,347.19",738.09,"2,026.52",738.09,"1,589.77","1,815.70",752.85,,516.66,"2,026.52"
61071,INJ NEUROLYTIC SUBSTANCE LUMBA,"3,494.00",510,62282,,"1,537.36",,"1,647.68",736.26,516.66,"1,544.82","1,647.68","1,346.71",738.09,"2,026.52",738.09,"1,589.77","1,815.70",752.85,,516.66,"2,026.52"
61070,INJ NEUROLYTIC SUBSTANCE CERVI,"3,494.00",510,62281,,"1,537.36",,"1,647.68",736.26,516.66,"1,544.82","1,647.68",640.16,738.09,"2,026.52",738.09,"1,589.77","1,815.70",752.85,,516.66,"2,026.52"
68295,PLACE DUO/JEJ TUBE PERC,"3,508.00",361,49441,,"1,543.52",,"3,160.02","1,412.04",990.89,"2,962.75","3,160.02","1,578.60","1,415.55","2,034.64","1,415.55","1,596.14","3,482.25","1,443.86",,990.89,"3,482.25"
68216,GRAFTJACKET NOW 4X8,"3,522.00",278,Q4107,,"1,549.68",, -   , -   , -   , -   , -   ,459.31, -   ,"2,042.76", -   ,"1,602.51", -   , -   ,,459.31,"2,042.76"
66175,SKIN HARVEST AUTOGRAFT 100sqcm,"3,533.00",510,15040,,"1,554.52",,"3,292.60","1,471.29","1,032.46","3,087.05","3,292.60","1,589.85","1,474.94","2,049.14","1,474.94","1,607.52","3,628.35","1,504.44",,"1,032.46","3,628.35"
68185,OSTEOCOOL PROBE,"3,547.00",278,,,"1,560.68",, -   , -   , -   , -   , -   ,"1,596.15", -   ,"2,057.26", -   ,"1,613.89", -   , -   ,,"1,596.15","2,057.26"
66773,MOLECULAR PATH PROC LEVEL 2,"3,587.00",319,81401,,"1,578.28",,305.83,136.66,95.9,286.74,305.83,"1,614.15",137,68,137,"1,632.09",337.02,139.74,,68,"1,632.09"
66781,UNLISTED MOLECULAR PATHOLOGY,"3,587.00",319,81479,,"1,578.28",,"1,143.28",510.87,358.5,"1,071.91","1,143.28","1,614.15",512.14,68,512.14,"1,632.09","1,259.86",522.38,,68,"1,632.09"
64892,"CATHETER, INTRASPINAL","3,604.00",278,C1755,,"1,585.76",, -   , -   , -   , -   , -   ,"1,621.80", -   ,"2,090.32", -   ,"1,639.82", -   , -   ,,"1,621.80","2,090.32"
64892,"CATHETER, INTRASPINAL","3,604.00",278,C1755,,"1,585.76",, -   , -   , -   , -   , -   ,"1,621.80", -   ,"2,090.32", -   ,"1,639.82", -   , -   ,,"1,621.80","2,090.32"
64630,INCISE/REMOVAL FB SUB TISS COM,"3,627.00",510,10121,,"1,595.88",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,786.60","1,247.58","2,103.66","1,247.58","1,650.29","3,069.05","1,272.53",,873.31,"3,069.05"
64630,INCISE/REMOVAL FB SUB TISS COM,"3,627.00",510,10121,,"1,595.88",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,786.60","1,247.58","2,103.66","1,247.58","1,650.29","3,069.05","1,272.53",,873.31,"3,069.05"
64733,EXCISION BEN LESSION >4.0SQ CM,"3,628.00",510,11406,,"1,596.32",,"2,785.05","1,244.49",873.31,"2,611.18","2,785.05","1,801.45","1,247.58","2,104.24","1,247.58","1,650.74","3,069.05","1,272.53",,873.31,"3,069.05"
55207,THREE DIMENSIONAL RECONSTRUCTI,"3,643.00",333,77295,,"1,602.92",,"2,526.83","1,129.11",792.34,"2,369.09","2,526.83","3,601.90","1,131.91","2,112.94","1,131.91","1,657.57","2,784.50","1,154.55",,792.34,"3,601.90"
67235,PLMT NEPHROSTOMY CATHETER,"3,663.00",361,50432,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,648.35","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
67211,EXCHANGE NEPHROSTOMY CATY,"3,663.00",361,50435,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,648.35","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
67339,EXCHANGE NEPHROSTOMY CATH,"3,663.00",361,50435,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,648.35","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
64955,"BIOPSY, PROSTATE","3,663.00",361,55700,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,802.02","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
64955,"BIOPSY, PROSTATE","3,663.00",361,55700,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,802.02","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
64955,"BIOPSY, PROSTATE","3,663.00",361,55700,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,802.02","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
64939,CHANGE OF URETERO TUBE/ILEAL,"3,663.00",361,50688,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,332.03","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
64939,CHANGE OF URETERO TUBE/ILEAL,"3,663.00",361,50688,,"1,611.72",,"3,594.55","1,606.21","1,127.14","3,370.15","3,594.55","1,332.03","1,610.20","2,124.54","1,610.20","1,666.67","3,961.09","1,642.40",,"1,127.14","3,961.09"
68284,PACEMAKER AZURE XT DR MRI,"3,669.00",275,C1785,,"1,614.36",, -   , -   , -   , -   , -   ,"1,651.05", -   ,"2,128.02", -   ,"1,669.40", -   , -   ,,"1,651.05","2,128.02"
55603,VENOGRAM BILATERAL,"3,674.00",320,75822,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63",323.15,"1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,323.15,"3,647.12"
58479,ANGIO FOR TRANSCATHETER THERAP,"3,674.00",323,75898,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63",381.56,"1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,381.56,"3,647.12"
68112,PERICARDIOCENTESIS W/IMAGING,"3,674.00",360,33016,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
68124,PRCRD DRG 6YR+ W/O CGEN CAR,"3,674.00",360,33017,,"1,616.56",, -   , -   , -   , -   , -   ,"1,653.30", -   ,"2,130.92", -   ,"1,671.67", -   , -   ,,"1,653.30","2,130.92"
67824,FISTULAGRAM VIA SINGLE PUNCTUR,"3,674.00",360,36901,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64817,CHEST TUBE INSERTION,"3,674.00",361,32551,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64817,CHEST TUBE INSERTION,"3,674.00",361,32551,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64817,CHEST TUBE INSERTION,"3,674.00",361,32551,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
66916,INSERT CATH PLEURA W/IMAGE,"3,674.00",361,32557,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
67391,PLEURAL DRAINAGE W/GUIDANCE,"3,674.00",361,32557,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
67857,INSJ PICC RSI/I 5YR+,"3,674.00",361,36573,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
67857,INSJ PICC RSI/I 5YR+,"3,674.00",361,36573,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
67857,INSJ PICC RSI/I 5YR+,"3,674.00",361,36573,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64850,REPL NON TUN VEN CATH W/O PORT,"3,674.00",361,36580,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64906,MEC RMVL IMLUM OBS MAT VIA LUM,"3,674.00",361,36596,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64906,MEC RMVL IMLUM OBS MAT VIA LUM,"3,674.00",361,36596,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64914,RPOS PREV PLAC CVC FLUOR GUIDE,"3,674.00",361,36597,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64914,RPOS PREV PLAC CVC FLUOR GUIDE,"3,674.00",361,36597,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,653.30","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64858,REPL PERI CENT VEN CATH W/O PO,"3,674.00",361,36584,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,228.58","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64858,REPL PERI CENT VEN CATH W/O PO,"3,674.00",361,36584,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,228.58","1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,"1,037.80","3,647.12"
64778,INSERT NON TUN CENT VENOU CATH,"3,674.00",361,36556,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63",511.67,"1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,511.67,"3,647.12"
64778,INSERT NON TUN CENT VENOU CATH,"3,674.00",361,36556,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63",511.67,"1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,511.67,"3,647.12"
64778,INSERT NON TUN CENT VENOU CATH,"3,674.00",361,36556,,"1,616.56",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63",511.67,"1,482.57","2,130.92","1,482.57","1,671.67","3,647.12","1,512.22",,511.67,"3,647.12"
63745,PERCUTANEOUS LYSIS EPID S/DAY,"3,705.00",510,62264,,"1,630.20",,"1,647.68",736.26,516.66,"1,544.82","1,647.68","1,667.25",738.09,"2,148.90",738.09,"1,685.78","1,815.70",752.85,,516.66,"2,148.90"
66975,"LEAD, NEUROSTIM TEST KIT","3,724.00",278,C1897,,"1,638.56",, -   , -   , -   , -   , -   ,"1,675.80", -   ,"2,159.92", -   ,"1,694.42", -   , -   ,,"1,675.80","2,159.92"
64826,REP CENT VEN CATH W/O SUB PORT,"3,741.00",361,36575,,"1,646.04",,"1,279.32",571.66,401.16,"1,199.46","1,279.32","1,683.45",573.08,"2,169.78",573.08,"1,702.16","1,409.78",584.54,,401.16,"2,169.78"
64826,REP CENT VEN CATH W/O SUB PORT,"3,741.00",361,36575,,"1,646.04",,"1,279.32",571.66,401.16,"1,199.46","1,279.32","1,683.45",573.08,"2,169.78",573.08,"1,702.16","1,409.78",584.54,,401.16,"2,169.78"
64834,REP CENT VEN CATH W SUB PORT,"3,741.00",361,36576,,"1,646.04",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,683.45","1,482.57","2,169.78","1,482.57","1,702.16","3,647.12","1,512.22",,"1,037.80","3,647.12"
64834,REP CENT VEN CATH W SUB PORT,"3,741.00",361,36576,,"1,646.04",,"3,309.63","1,478.90","1,037.80","3,103.02","3,309.63","1,683.45","1,482.57","2,169.78","1,482.57","1,702.16","3,647.12","1,512.22",,"1,037.80","3,647.12"
